t,Load,PV,c_grid,c_sell,P_imp,P_exp,P_ch,P_dis,E,x,y,P_curt,P_share,P_share_in,P_share_out,c_p2p_buy,c_p2p_sell,c_p2p_fee,allow_export
646,1.4105,0.009376329712118249,0.25,0.05,2.8076052432684024,0.0,0.0,0.0,0.5,0,1,0.0,1.406481572980521,0.0,1.406481572980521,0.15,0.15,0.0,0
647,1.429,0.009892457953152248,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.4191075420468477,1.4191075420468477,0.0,0.15,0.15,0.0,0
648,1.4415,0.0016344060966077601,0.25,0.05,2.880665134147703,0.0,0.0,0.0,0.5,0,1,0.0,1.440799540244311,0.0,1.440799540244311,0.15,0.15,0.0,0
649,1.64325,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.64325,1.64325,0.0,0.15,0.15,0.0,0
650,1.48725,0.0,0.25,0.05,2.9745,0.0,0.0,0.0,0.5,0,1,0.0,1.48725,0.0,1.48725,0.15,0.15,0.0,0
651,1.1595,0.0,0.25,0.05,2.319,0.0,0.0,0.0,0.5,0,1,0.0,1.1595,0.0,1.1595,0.15,0.15,0.0,0
652,1.2745,0.0,0.25,0.05,2.549,0.0,0.0,0.0,0.5,0,1,0.0,1.2745,0.0,1.2745,0.15,0.15,0.0,0
653,1.23625,0.0,0.25,0.05,2.4725,0.0,0.0,0.0,0.5,0,1,0.0,1.23625,0.0,1.23625,0.15,0.15,0.0,0
654,1.34475,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.34475,1.34475,0.0,0.15,0.15,0.0,0
655,1.17475,0.0,0.25,0.05,2.3495,0.0,0.0,0.0,0.5,0,1,0.0,1.17475,0.0,1.17475,0.15,0.15,0.0,0
656,1.3325,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.3325,1.3325,0.0,0.15,0.15,0.0,0
657,1.253,0.0,0.25,0.05,2.506,0.0,0.0,0.0,0.5,0,1,0.0,1.253,0.0,1.253,0.15,0.15,0.0,0
658,1.35075,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.35075,1.35075,0.0,0.15,0.15,0.0,0
659,1.32225,0.0,0.25,0.05,2.6445,0.0,0.0,0.0,0.5,0,1,0.0,1.32225,0.0,1.32225,0.15,0.15,0.0,0
660,1.3945,0.0,0.25,0.05,2.789,0.0,0.0,0.0,0.5,0,1,0.0,1.3945,0.0,1.3945,0.15,0.15,0.0,0
661,1.1145,0.0,0.25,0.05,2.229,0.0,0.0,0.0,0.5,0,1,0.0,1.1145,0.0,1.1145,0.15,0.15,0.0,0
662,1.2255,0.0,0.25,0.05,2.451,0.0,0.0,0.0,0.5,0,1,0.0,1.2255,0.0,1.2255,0.15,0.15,0.0,0
663,1.08025,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.08025,1.08025,0.0,0.15,0.15,0.0,0
664,1.06825,0.0,0.25,0.05,2.1365,0.0,0.0,0.0,0.5,0,1,0.0,1.06825,0.0,1.06825,0.15,0.15,0.0,0
665,1.29475,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.29475,1.29475,0.0,0.15,0.15,0.0,0
666,1.131,0.0,0.25,0.05,2.262,0.0,0.0,0.0,0.5,0,1,0.0,1.131,0.0,1.131,0.15,0.15,0.0,0
667,1.2475,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.2475,1.2475,0.0,0.15,0.15,0.0,0
668,1.22925,0.0,0.25,0.05,2.4585,0.0,0.0,0.0,0.5,0,1,0.0,1.22925,0.0,1.22925,0.15,0.15,0.0,0
669,0.9815,0.0,0.25,0.05,1.963,0.0,0.0,0.0,0.5,0,1,0.0,0.9815,0.0,0.9815,0.15,0.15,0.0,0
670,1.02375,0.0,0.25,0.05,2.0475,0.0,0.0,0.0,0.5,0,1,0.0,1.02375,0.0,1.02375,0.15,0.15,0.0,0
671,0.95075,0.0,0.25,0.05,1.9015,0.0,0.0,0.0,0.5,0,1,0.0,0.95075,0.0,0.95075,0.15,0.15,0.0,0
672,0.988,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.988,0.988,0.0,0.15,0.15,0.0,0
673,1.235,0.0,0.25,0.05,2.47,0.0,0.0,0.0,0.5,0,1,0.0,1.235,0.0,1.235,0.15,0.15,0.0,0
674,1.03725,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.03725,1.03725,0.0,0.15,0.15,0.0,0
675,1.10025,0.0,0.25,0.05,2.2005,0.0,0.0,0.0,0.5,0,1,0.0,1.10025,0.0,1.10025,0.15,0.15,0.0,0
676,1.10775,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.10775,1.10775,0.0,0.15,0.15,0.0,0
677,0.997,0.0,0.25,0.05,1.994,0.0,0.0,0.0,0.5,0,1,0.0,0.997,0.0,0.997,0.15,0.15,0.0,0
678,1.05975,0.0,0.25,0.05,2.1195,0.0,0.0,0.0,0.5,0,1,0.0,1.05975,0.0,1.05975,0.15,0.15,0.0,0
679,1.076,0.0,0.25,0.05,2.152,0.0,0.0,0.0,0.5,0,1,0.0,1.076,0.0,1.076,0.15,0.15,0.0,0
680,1.058,0.0,0.25,0.05,2.116,0.0,0.0,0.0,0.5,0,1,0.0,1.058,0.0,1.058,0.15,0.15,0.0,0
681,0.96375,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.96375,0.96375,0.0,0.15,0.15,0.0,0
682,1.033,0.0,0.25,0.05,2.066,0.0,0.0,0.0,0.5,0,1,0.0,1.033,0.0,1.033,0.15,0.15,0.0,0
683,0.97175,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.97175,0.97175,0.0,0.15,0.15,0.0,0
684,1.04875,0.0,0.25,0.05,2.0975,0.0,0.0,0.0,0.5,0,1,0.0,1.04875,0.0,1.04875,0.15,0.15,0.0,0
685,1.028,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.028,1.028,0.0,0.15,0.15,0.0,0
686,1.0195,0.0,0.25,0.05,2.039,0.0,0.0,0.0,0.5,0,1,0.0,1.0195,0.0,1.0195,0.15,0.15,0.0,0
687,1.126,0.0,0.25,0.05,2.252,0.0,0.0,0.0,0.5,0,1,0.0,1.126,0.0,1.126,0.15,0.15,0.0,0
688,1.00175,0.0,0.25,0.05,2.0035,0.0,0.0,0.0,0.5,0,1,0.0,1.00175,0.0,1.00175,0.15,0.15,0.0,0
689,1.00575,0.0,0.25,0.05,2.0115,0.0,0.0,0.0,0.5,0,1,0.0,1.00575,0.0,1.00575,0.15,0.15,0.0,0
690,1.14125,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.14125,1.14125,0.0,0.15,0.15,0.0,0
691,1.05725,0.0,0.25,0.05,2.1145,0.0,0.0,0.0,0.5,0,1,0.0,1.05725,0.0,1.05725,0.15,0.15,0.0,0
692,0.9995,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.9995,0.9995,0.0,0.15,0.15,0.0,0
693,0.97475,0.0,0.25,0.05,1.9495,0.0,0.0,0.0,0.5,0,1,0.0,0.97475,0.0,0.97475,0.15,0.15,0.0,0
694,0.94025,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.94025,0.94025,0.0,0.15,0.15,0.0,0
695,1.14825,0.0,0.25,0.05,2.2965,0.0,0.0,0.0,0.5,0,1,0.0,1.14825,0.0,1.14825,0.15,0.15,0.0,0
696,1.0215,0.0,0.25,0.05,2.043,0.0,0.0,0.0,0.5,0,1,0.0,1.0215,0.0,1.0215,0.15,0.15,0.0,0
697,1.171,0.0,0.25,0.05,2.342,0.0,0.0,0.0,0.5,0,1,0.0,1.171,0.0,1.171,0.15,0.15,0.0,0
698,1.039,0.0,0.25,0.05,2.078,0.0,0.0,0.0,0.5,0,1,0.0,1.039,0.0,1.039,0.15,0.15,0.0,0
699,0.983,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-0.983,0.983,0.0,0.15,0.15,0.0,0
700,0.939,0.0,0.25,0.05,1.878,0.0,0.0,0.0,0.5,0,1,0.0,0.939,0.0,0.939,0.15,0.15,0.0,0
701,1.038,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.038,1.038,0.0,0.15,0.15,0.0,0
702,1.0175,0.0,0.25,0.05,2.035,0.0,0.0,0.0,0.5,0,1,0.0,1.0175,0.0,1.0175,0.15,0.15,0.0,0
703,1.005,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.005,1.005,0.0,0.15,0.15,0.0,0
704,1.22,0.0,0.25,0.05,2.44,0.0,0.0,0.0,0.5,0,1,0.0,1.22,0.0,1.22,0.15,0.15,0.0,0
705,1.1675,0.0,0.25,0.05,2.335,0.0,0.0,0.0,0.5,0,1,0.0,1.1675,0.0,1.1675,0.15,0.15,0.0,0
706,1.22875,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.22875,1.22875,0.0,0.15,0.15,0.0,0
707,1.23825,0.00455913279580059,0.25,0.05,2.4699869531488563,0.0,0.0,0.0,0.5,0,1,0.0,1.236296085944657,0.0,1.236296085944657,0.15,0.15,0.0,0
708,1.2235,0.007999987736027489,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.2155000122639725,1.2155000122639725,0.0,0.15,0.15,0.0,0
709,1.137,0.011096757182231699,0.25,0.05,2.258147489739669,0.0,0.0,0.0,0.5,0,1,0.0,1.1322442469219007,0.0,1.1322442469219007,0.15,0.15,0.0,0
710,1.16875,0.01402148388142453,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.1547285161185754,1.1547285161185754,0.0,0.15,0.15,0.0,0
711,1.292,0.01625803959257205,0.25,0.05,2.5607742291534685,0.0,0.0,0.0,0.5,0,1,0.0,1.2850322687460405,0.0,1.2850322687460405,0.15,0.15,0.0,0
712,1.4685,0.017978467062685497,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.4505215329373145,1.4505215329373145,0.0,0.15,0.15,0.0,0
713,1.66525,0.019354809038776188,0.25,0.05,3.3028502728017477,0.0,0.0,0.0,0.5,0,1,0.0,1.6569550818405243,0.0,1.6569550818405243,0.15,0.15,0.0,0
714,1.77625,0.020731151014866948,0.25,0.05,3.522884069978762,0.0,0.0,0.0,0.5,0,1,0.0,1.7673652209936286,0.0,1.7673652209936286,0.15,0.15,0.0,0
715,1.6825,0.025032219690150535,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.6574677803098496,1.6574677803098496,0.0,0.15,0.15,0.0,0
716,1.6605,0.045677349331511935,0.25,0.05,3.255746643812126,0.0,0.0,0.0,0.5,0,1,0.0,1.640923993143638,0.0,1.640923993143638,0.15,0.15,0.0,0
717,1.492,0.07217193237125899,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.419828067628741,1.419828067628741,0.0,0.15,0.15,0.0,0
718,1.89325,0.09436544673572239,0.25,0.05,3.651692218948968,0.0,0.0,0.0,0.5,0,1,0.0,1.8528076656846906,0.0,1.8528076656846906,0.15,0.15,0.0,0
719,1.9135,0.12154820076351483,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.791951799236485,1.791951799236485,0.0,0.15,0.15,0.0,0
720,1.9465,0.14313956551343854,0.25,0.05,3.6885149064093734,0.0,0.0,0.0,0.5,0,1,0.0,1.885154471922812,0.0,1.885154471922812,0.15,0.15,0.0,0
721,2.3015,0.15234385247854548,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-2.1491561475214542,2.1491561475214542,0.0,0.15,0.15,0.0,0
722,2.3245,0.1615481394436523,0.25,0.05,4.418216943651926,0.0,0.0,0.0,0.5,0,1,0.0,2.2552650830955776,0.0,2.2552650830955776,0.15,0.15,0.0,0
723,2.078,0.1556986860452667,0.25,0.05,3.9335733056496185,0.0,0.0,0.0,0.5,0,1,0.0,2.0112719916948856,0.0,2.0112719916948856,0.15,0.15,0.0,0
724,1.9295,0.1560427715392894,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.7734572284607106,1.7734572284607106,0.0,0.15,0.15,0.0,0
725,1.598,0.17298898211990674,0.25,0.05,2.9488728826858477,0.0,0.0,0.0,0.5,0,1,0.0,1.5238618648057543,0.0,1.5238618648057543,0.15,0.15,0.0,0
726,1.44325,0.184945953037195,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.2583040469628048,1.2583040469628048,0.0,0.15,0.15,0.0,0
727,1.59375,0.19535453923138124,0.25,0.05,2.9084220868123123,0.0,0.0,0.0,0.5,0,1,0.0,1.5100266260436936,0.0,1.5100266260436936,0.15,0.15,0.0,0
728,1.563,0.15432234406917592,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.408677655930824,1.408677655930824,0.0,0.15,0.15,0.0,0
729,1.78225,0.11673100384719724,0.25,0.05,3.3977414230754324,0.0,0.0,0.0,0.5,0,1,0.0,1.7322224269226296,0.0,1.7322224269226296,0.15,0.15,0.0,0
730,1.74425,0.09144072003652949,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.6528092799634706,1.6528092799634706,0.0,0.15,0.15,0.0,0
731,1.72525,0.08163428345688294,0.25,0.05,3.333879595061596,0.0,0.0,0.0,0.5,0,1,0.0,1.6902638785184787,0.0,1.6902638785184787,0.15,0.15,0.0,0
732,1.918,0.07647300104654259,0.25,0.05,3.726752855647796,0.0,0.0,0.0,0.5,0,1,0.0,1.8852258566943387,0.0,1.8852258566943387,0.15,0.15,0.0,0
733,2.2875,0.07836547126366734,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-2.2091345287363326,2.2091345287363326,0.0,0.15,0.15,0.0,0
734,1.96575,0.08077406972182624,0.25,0.05,3.816108471825963,0.0,0.0,0.0,0.5,0,1,0.0,1.931132541547789,0.0,1.931132541547789,0.15,0.15,0.0,0
735,2.24975,0.06658054309339019,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-2.18316945690661,2.18316945690661,0.0,0.15,0.15,0.0,0
736,1.9675,0.05255905921196574,0.25,0.05,3.8599156296971917,0.0,0.0,0.0,0.5,0,1,0.0,1.9449746889091575,0.0,1.9449746889091575,0.15,0.15,0.0,0
737,1.66525,0.0433547722468588,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.621895227753141,1.621895227753141,0.0,0.15,0.15,0.0,0
738,1.67275,0.03002145935347965,0.25,0.05,3.3026122009236003,0.0,0.0,0.0,0.5,0,1,0.0,1.6598836602770801,0.0,1.6598836602770801,0.15,0.15,0.0,0
739,1.63525,0.025462326557678987,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.609787673442321,1.609787673442321,0.0,0.15,0.15,0.0,0
740,1.75525,0.02279566397900309,0.25,0.05,3.4779347657442816,0.0,0.0,0.0,0.5,0,1,0.0,1.7454804297232844,0.0,1.7454804297232844,0.15,0.15,0.0,0
741,1.66575,0.01961287315929319,0.25,0.05,3.3034816097724384,0.0,0.0,0.0,0.5,0,1,0.0,1.6573444829317316,0.0,1.6573444829317316,0.15,0.15,0.0,0
742,1.7195,0.01496771898998691,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.7045322810100132,1.7045322810100132,0.0,0.15,0.15,0.0,0
743,1.81125,0.0081720304830388,0.25,0.05,3.610825670738516,0.0,0.0,0.0,0.5,0,1,0.0,1.8077477012215548,0.0,1.8077477012215548,0.15,0.15,0.0,0
744,1.90375,0.00387096180775521,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.8998790381922448,1.8998790381922448,0.0,0.15,0.15,0.0,0
745,1.7345,0.00043010686752830996,0.25,0.05,3.4683855616178167,0.0,0.0,0.0,0.5,0,1,0.0,1.734315668485345,0.0,1.734315668485345,0.15,0.15,0.0,0
746,1.599,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.599,1.599,0.0,0.15,0.15,0.0,0
747,1.29175,0.0,0.25,0.05,2.5835,0.0,0.0,0.0,0.5,0,1,0.0,1.29175,0.0,1.29175,0.15,0.15,0.0,0
748,1.287,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.287,1.287,0.0,0.15,0.15,0.0,0
749,1.326,0.0,0.25,0.05,2.652,0.0,0.0,0.0,0.5,0,1,0.0,1.326,0.0,1.326,0.15,0.15,0.0,0
750,1.29225,0.0,0.25,0.05,2.5845,0.0,0.0,0.0,0.5,0,1,0.0,1.29225,0.0,1.29225,0.15,0.15,0.0,0
751,1.4995,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.4995,1.4995,0.0,0.15,0.15,0.0,0
752,1.42775,0.0,0.25,0.05,2.8555,0.0,0.0,0.0,0.5,0,1,0.0,1.42775,0.0,1.42775,0.15,0.15,0.0,0
753,1.12475,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.12475,1.12475,0.0,0.15,0.15,0.0,0
754,1.1375,0.0,0.25,0.05,2.275,0.0,0.0,0.0,0.5,0,1,0.0,1.1375,0.0,1.1375,0.15,0.15,0.0,0
755,1.677,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.677,1.677,0.0,0.15,0.15,0.0,0
756,1.03875,0.0,0.25,0.05,2.0775,0.0,0.0,0.0,0.5,0,1,0.0,1.03875,0.0,1.03875,0.15,0.15,0.0,0
757,1.081,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.081,1.081,0.0,0.15,0.15,0.0,0
758,1.427,0.0,0.25,0.05,2.854,0.0,0.0,0.0,0.5,0,1,0.0,1.427,0.0,1.427,0.15,0.15,0.0,0
759,1.10225,0.0,0.25,0.05,2.2045,0.0,0.0,0.0,0.5,0,1,0.0,1.10225,0.0,1.10225,0.15,0.15,0.0,0
760,1.12125,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.12125,1.12125,0.0,0.15,0.15,0.0,0
761,1.15,0.0,0.25,0.05,2.3,0.0,0.0,0.0,0.5,0,1,0.0,1.15,0.0,1.15,0.15,0.15,0.0,0
762,1.083,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.083,1.083,0.0,0.15,0.15,0.0,0
763,1.0805,0.0,0.25,0.05,2.161,0.0,0.0,0.0,0.5,0,1,0.0,1.0805,0.0,1.0805,0.15,0.15,0.0,0
764,1.07,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.07,1.07,0.0,0.15,0.15,0.0,0
765,1.3675,0.0,0.25,0.05,2.735,0.0,0.0,0.0,0.5,0,1,0.0,1.3675,0.0,1.3675,0.15,0.15,0.0,0
766,1.129,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.129,1.129,0.0,0.15,0.15,0.0,0
767,1.03775,0.0,0.25,0.05,2.0755,0.0,0.0,0.0,0.5,0,1,0.0,1.03775,0.0,1.03775,0.15,0.15,0.0,0
768,1.0225,0.0,0.25,0.05,2.045,0.0,0.0,0.0,0.5,0,1,0.0,1.0225,0.0,1.0225,0.15,0.15,0.0,0
769,1.03575,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.03575,1.03575,0.0,0.15,0.15,0.0,0
770,1.066,0.0,0.25,0.05,2.132,0.0,0.0,0.0,0.5,0,1,0.0,1.066,0.0,1.066,0.15,0.15,0.0,0
771,1.08,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.08,1.08,0.0,0.15,0.15,0.0,0
772,1.04725,0.0,0.25,0.05,2.0945,0.0,0.0,0.0,0.5,0,1,0.0,1.04725,0.0,1.04725,0.15,0.15,0.0,0
773,1.12775,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.12775,1.12775,0.0,0.15,0.15,0.0,0
774,0.9985,0.0,0.25,0.05,1.997,0.0,0.0,0.0,0.5,0,1,0.0,0.9985,0.0,0.9985,0.15,0.15,0.0,0
775,1.1495,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.1495,1.1495,0.0,0.15,0.15,0.0,0
776,1.0655,0.0,0.25,0.05,2.131,0.0,0.0,0.0,0.5,0,1,0.0,1.0655,0.0,1.0655,0.15,0.15,0.0,0
777,1.099,0.0,0.25,0.05,2.198,0.0,0.0,0.0,0.5,0,1,0.0,1.099,0.0,1.099,0.15,0.15,0.0,0
778,1.19175,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.19175,1.19175,0.0,0.15,0.15,0.0,0
779,1.043,0.0,0.25,0.05,2.086,0.0,0.0,0.0,0.5,0,1,0.0,1.043,0.0,1.043,0.15,0.15,0.0,0
780,1.114,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.114,1.114,0.0,0.15,0.15,0.0,0
781,1.2295,0.0,0.25,0.05,2.459,0.0,0.0,0.0,0.5,0,1,0.0,1.2295,0.0,1.2295,0.15,0.15,0.0,0
782,1.24775,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.24775,1.24775,0.0,0.15,0.15,0.0,0
783,1.038,0.0,0.25,0.05,2.076,0.0,0.0,0.0,0.5,0,1,0.0,1.038,0.0,1.038,0.15,0.15,0.0,0
784,1.28825,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.28825,1.28825,0.0,0.15,0.15,0.0,0
785,1.08525,0.0,0.25,0.05,2.1705,0.0,0.0,0.0,0.5,0,1,0.0,1.08525,0.0,1.08525,0.15,0.15,0.0,0
786,1.0615,0.0,0.25,0.05,2.123,0.0,0.0,0.0,0.5,0,1,0.0,1.0615,0.0,1.0615,0.15,0.15,0.0,0
787,1.174,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.174,1.174,0.0,0.15,0.15,0.0,0
788,1.49075,0.0,0.25,0.05,2.9815,0.0,0.0,0.0,0.5,0,1,0.0,1.49075,0.0,1.49075,0.15,0.15,0.0,0
789,1.32675,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.32675,1.32675,0.0,0.15,0.15,0.0,0
790,1.0515,0.0,0.25,0.05,2.103,0.0,0.0,0.0,0.5,0,1,0.0,1.0515,0.0,1.0515,0.15,0.15,0.0,0
791,1.114,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.114,1.114,0.0,0.15,0.15,0.0,0
792,1.125,0.0,0.25,0.05,2.25,0.0,0.0,0.0,0.5,0,1,0.0,1.125,0.0,1.125,0.15,0.15,0.0,0
793,1.095,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.095,1.095,0.0,0.15,0.15,0.0,0
794,1.11,0.0,0.25,0.05,2.22,0.0,0.0,0.0,0.5,0,1,0.0,1.11,0.0,1.11,0.15,0.15,0.0,0
795,1.071,0.0,0.25,0.05,2.142,0.0,0.0,0.0,0.5,0,1,0.0,1.071,0.0,1.071,0.15,0.15,0.0,0
796,1.10075,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.10075,1.10075,0.0,0.15,0.15,0.0,0
797,1.07825,0.0,0.25,0.05,2.1565,0.0,0.0,0.0,0.5,0,1,0.0,1.07825,0.0,1.07825,0.15,0.15,0.0,0
798,1.1165,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.1165,1.1165,0.0,0.15,0.15,0.0,0
799,1.18525,0.0,0.25,0.05,2.3705,0.0,0.0,0.0,0.5,0,1,0.0,1.18525,0.0,1.18525,0.15,0.15,0.0,0
800,1.2335,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.2335,1.2335,0.0,0.15,0.15,0.0,0
801,1.0825,0.0,0.25,0.05,2.165,0.0,0.0,0.0,0.5,0,1,0.0,1.0825,0.0,1.0825,0.15,0.15,0.0,0
802,1.361,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.361,1.361,0.0,0.15,0.15,0.0,0
803,1.09475,0.00266666257867583,0.25,0.05,2.185690482030463,0.0,0.0,0.0,0.5,0,1,0.0,1.0936071446091389,0.0,1.0936071446091389,0.15,0.15,0.0,0
804,1.26775,0.0065376243864310405,0.25,0.05,2.5261605365908126,0.0,0.0,0.0,0.5,0,1,0.0,1.2649481609772437,0.0,1.2649481609772437,0.15,0.15,0.0,0
805,1.14625,0.01539782585751529,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.1308521741424846,1.1308521741424846,0.0,0.15,0.15,0.0,0
806,1.19925,0.022193514364463398,0.25,0.05,2.366794979479338,0.0,0.0,0.0,0.5,0,1,0.0,1.1897384938438014,0.0,1.1897384938438014,0.15,0.15,0.0,0
807,1.216,0.021419322002912397,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.1945806779970876,1.1945806779970876,0.0,0.15,0.15,0.0,0
808,1.339,0.036731126486922,0.25,0.05,2.62552696216154,0.0,0.0,0.0,0.5,0,1,0.0,1.323258088648462,0.0,1.323258088648462,0.15,0.15,0.0,0
809,1.5075,0.034752634896291545,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.4727473651037086,1.4727473651037086,0.0,0.15,0.15,0.0,0
810,1.56225,0.03784940434249569,0.25,0.05,3.070429422367863,0.0,0.0,0.0,0.5,0,1,0.0,1.546028826710359,0.0,1.546028826710359,0.15,0.15,0.0,0
811,1.61225,0.0486020760307047,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.5636479239692953,1.5636479239692953,0.0,0.15,0.15,0.0,0
812,1.68475,0.05092465311535784,0.25,0.05,3.296750495549489,0.0,0.0,0.0,0.5,0,1,0.0,1.6629251486648466,0.0,1.6629251486648466,0.15,0.15,0.0,0
813,1.75125,0.0467956271870857,0.25,0.05,3.4356491040184487,0.0,0.0,0.0,0.5,0,1,0.0,1.7311947312055347,0.0,1.7311947312055347,0.15,0.15,0.0,0
814,1.73825,0.038881660824563895,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.6993683391754362,1.6993683391754362,0.0,0.15,0.15,0.0,0
815,1.95825,0.033290271546695095,0.25,0.05,3.8689424692190073,0.0,0.0,0.0,0.5,0,1,0.0,1.9439827407657022,0.0,1.9439827407657022,0.15,0.15,0.0,0
816,1.72325,0.04103219516220558,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-1.6822178048377943,1.6822178048377943,0.0,0.15,0.15,0.0,0
817,1.91125,0.048085947789670694,0.25,0.05,3.7538057888718988,0.0,0.0,0.0,0.5,0,1,0.0,1.8906417366615695,0.0,1.8906417366615695,0.15,0.15,0.0,0
818,2.11175,0.04378487911438703,0.25,0.05,0.0,0.0,0.0,0.0,0.5,0,1,0.0,-2.0679651208856127,2.0679651208856127,0.0,0.15,0.15,0.0,0
